De'Anthony Thomas,3000,BAL,FLEX,LAR,4.35782,0.00218,2.18
Mark Andrews,6100,BAL,FLEX,LAR,27.86606,0.01394,13.94
Mack Hollins,3200,PHI,FLEX,SEA,14.45277,0.00723,7.23
Dallas Goedert,3700,PHI,FLEX,SEA,17.85107,0.00893,8.93
Jordan Matthews,3500,PHI,FLEX,SEA,22.22888,0.01112,11.12
Chris Carson,6700,SEA,FLEX,PHI,31.4336,5.75168,16.72
Rashaad Penny,4300,SEA,FLEX,PHI,7.09645,0.2485,3.55
JJ Arcega-Whiteside,3000,PHI,FLEX,SEA,15.21239,0.00761,7.61
Jay Ajayi,3000,PHI,FLEX,SEA,12.85357,0.00643,6.43
Miles Sanders,5000,PHI,FLEX,SEA,26.22688,0.31488,13.12
Boston Scott,3000,PHI,FLEX,SEA,6.37681,0.00319,3.19
Miles Boykin,3200,BAL,FLEX,LAR,6.91654,0.00346,3.46
Seth Roberts,3100,BAL,FLEX,LAR,9.73513,0.00487,4.87
Brandin Cooks,5000,LAR,FLEX,BAL,22.32883,1.79837,11.17
Cooper Kupp,6800,LAR,FLEX,BAL,33.22338,2.19384,16.62
Josh Reynolds,3700,LAR,FLEX,BAL,4.49775,0.00225,2.25
Robert Woods,5400,LAR,FLEX,BAL,24.7876,2.852,12.4
Darrell Henderson,3000,LAR,FLEX,BAL,2.29885,0.00115,1.15
Todd Gurley,6000,LAR,FLEX,BAL,20.77794,5.01939,12.97
Malcolm Brown,4000,LAR,FLEX,BAL,8.87556,0.07992,4.44
Mike Thomas,3000,LAR,FLEX,BAL,2.31884,0.00116,1.16
Tyler Higbee,2500,LAR,FLEX,BAL,7.13643,0.00357,3.57
Marquise Brown,5400,BAL,FLEX,LAR,25.44727,0.01273,12.73
Willie Snead,3700,BAL,FLEX,LAR,13.09345,0.8908,6.55
Justice Hill,3000,BAL,FLEX,LAR,3.65817,0.00183,1.83
Gus Edwards,4300,BAL,FLEX,LAR,7.77611,0.21006,3.89
Gerald Everett,4000,LAR,FLEX,BAL,15.03248,0.00752,7.52
Mark Ingram,6300,BAL,FLEX,LAR,20.73258,4.3956,12.21
Travis Homer,3000,SEA,FLEX,PHI,0.41979,0.00021,0.21
Tyler Lockett,7600,SEA,FLEX,PHI,33.3833,2.7722,16.7
Geronimo Allison,3500,GBP,FLEX,SFO,8.57571,0.00429,4.29
Jake Kumerow,3100,GBP,FLEX,SFO,2.53873,0.00127,1.27
Jimmy Graham,3600,GBP,FLEX,SFO,16.1919,0.0081,8.1
Marquez Valdes-Scantling,3900,GBP,FLEX,SFO,18.03098,0.00902,9.02
Davante Adams,6500,GBP,FLEX,SFO,29.60752,5.85736,16.88
Jamaal Williams,4500,GBP,FLEX,SFO,21.5892,2.3328,10.8
Dan Vitale,3000,GBP,FLEX,SFO,1.25937,0.00063,0.63
Marcedes Lewis,2500,GBP,FLEX,SFO,1.65917,0.00083,0.83
Mohamed Sanu,5500,NEP,FLEX,DAL,3.263,1.255,2.51
Sony Michel,4600,NEP,FLEX,DAL,21.63304,2.98584,11.44
N'Keal Harry,3300,NEP,FLEX,DAL,22.10894,0.01106,11.06
Julian Edelman,6900,NEP,FLEX,DAL,27.47242,6.67872,15.46
Jakobi Meyers,3000,NEP,FLEX,DAL,11.45427,0.00573,5.73
Rex Burkhead,3700,NEP,FLEX,DAL,8.9955,0.0045,4.5
Matt Slater,3000,NEP,FLEX,DAL,0.507,0.195,0.39
James White,5300,NEP,FLEX,DAL,24.88755,3.237,12.45
Aaron Jones,7000,GBP,FLEX,SFO,27.70932,5.78476,15.98
Allen Lazard,3400,GBP,FLEX,SFO,13.71314,0.00686,6.86
Jacob Hollister,4300,SEA,FLEX,PHI,14.07296,0.00704,7.04
Emmanuel Sanders,6400,SFO,FLEX,GBP,26.9188,2.40816,13.84
Raheem Mostert,3700,SFO,FLEX,GBP,11.1944,0.0056,5.6
David Moore,3200,SEA,FLEX,PHI,10.31484,0.00516,5.16
Malik Turner,3000,SEA,FLEX,PHI,6.61669,0.00331,3.31
D.K. Metcalf,6300,SEA,FLEX,PHI,26.76661,0.01339,13.39
Josh Gordon,4200,SEA,FLEX,PHI,18.33083,1.50388,9.17
Ross Dwelley,3700,SFO,FLEX,GBP,2.35882,0.00118,1.18
George Kittle,6300,SFO,FLEX,GBP,24.97215,4.12705,13.99
Kyle Juszczyk,3300,SFO,FLEX,GBP,6.61669,0.00331,3.31
Tevin Coleman,6200,SFO,FLEX,GBP,28.02352,4.75208,15.28
Deebo Samuel,5100,SFO,FLEX,GBP,22.20889,0.01111,11.11
Kendrick Bourne,3300,SFO,FLEX,GBP,10.67466,0.00534,5.34
Richie James,3000,SFO,FLEX,GBP,3.43828,0.00172,1.72
Marquise Goodwin,3200,SFO,FLEX,GBP,7.37631,0.00369,3.69
Foster Moreau,2800,OAK,FLEX,NYJ,6.51674,0.00326,3.26
Marcell Ateman,3000,OAK,FLEX,NYJ,3.31834,0.00166,1.66
Durham Smythe,2500,MIA,FLEX,CLE,1.21939,0.00061,0.61
Albert Wilson,3200,MIA,FLEX,CLE,15.91204,1.04276,7.96
Allen Hurns,3300,MIA,FLEX,CLE,17.71114,0.00886,8.86
Mike Gesicki,3400,MIA,FLEX,CLE,17.09145,0.00855,8.55
Myles Gaskin,3000,MIA,FLEX,CLE,1.69915,0.00085,0.85
Demetrius Harris,3200,CLE,FLEX,MIA,7.87606,0.00394,3.94
Damion Ratley,3000,CLE,FLEX,MIA,1.17941,0.00059,0.59
DeVante Parker,5200,MIA,FLEX,CLE,25.5872,0.0128,12.8
Patrick Laird,3400,MIA,FLEX,CLE,9.69515,0.37345,4.85
Qadree Ollison,3300,ATL,FLEX,TBB,10.81459,0.21099,5.41
Russell Gage,3900,ATL,FLEX,TBB,19.85007,0.00993,9.93
Julio Jones,8000,ATL,FLEX,TBB,36.75492,7.49064,21.16
Kenjon Barner,3500,ATL,FLEX,TBB,5.65717,0.00283,2.83
Brian Hill,4900,ATL,FLEX,TBB,27.31329,4.11183,14.13
Kalen Ballage,4400,MIA,FLEX,CLE,21.08945,3.3127,10.55
Jakeem Grant,3700,MIA,FLEX,CLE,13.71314,0.00686,6.86
Khadarel Hodge,3100,CLE,FLEX,MIA,4.37781,0.00219,2.19
Jarvis Landry,6300,CLE,FLEX,MIA,28.56635,4.34405,15.35
Elijhaa Penny,3000,NYG,FLEX,CHI,0.43978,0.00022,0.22
Darius Slayton,5300,NYG,FLEX,CHI,14.75262,0.00738,7.38
Sterling Shepard,4900,NYG,FLEX,CHI,18.33083,1.20127,9.17
Wayne Gallman,4200,NYG,FLEX,CHI,4.89755,0.1078,2.45
Saquon Barkley,7900,NYG,FLEX,CHI,28.47584,6.1904,16.96
Ben Braunecker,2700,CHI,FLEX,NYG,11.03448,0.00552,5.52
Golden Tate,5700,NYG,FLEX,CHI,23.62818,1.51296,11.82
Bennie Fowler,3000,NYG,FLEX,CHI,7.53623,0.00377,3.77
Cody Latimer,3000,NYG,FLEX,CHI,5.997,0.003,3
Nick Chubb,8100,CLE,FLEX,MIA,33.9624,7.49844,19.08
Rashard Higgins,3300,CLE,FLEX,MIA,12.29385,0.00615,6.15
Kareem Hunt,5600,CLE,FLEX,MIA,24.62768,0.97328,12.32
Dontrell Hilliard,3300,CLE,FLEX,MIA,1.49925,0.00075,0.75
Stephen Carlson,2500,CLE,FLEX,MIA,1.066,0.41,0.82
Odell Beckham,7000,CLE,FLEX,MIA,30.18204,6.26226,17.11
Calvin Ridley,6500,ATL,FLEX,TBB,30.05485,2.30265,15.05
Justin Hardy,3300,ATL,FLEX,TBB,9.995,0.005,5
Darren Fells,3300,HOU,FLEX,IND,14.95252,0.00748,7.48
Jordan Akins,2600,HOU,FLEX,IND,10.89455,0.00545,5.45
Mo Alie-Cox,2500,IND,FLEX,HOU,3.43828,0.00172,1.72
DeAndre Carter,3000,HOU,FLEX,IND,1.21939,0.00061,0.61
Kenny Stills,4100,HOU,FLEX,IND,15.29235,1.26225,7.65
DeAndre Hopkins,7500,HOU,FLEX,IND,36.47979,7.06428,18.99
Will Fuller,5300,HOU,FLEX,IND,20.40104,1.93127,10.67
Jack Doyle,3300,IND,FLEX,HOU,15.66165,1.38864,7.89
Eric Ebron,3700,IND,FLEX,HOU,16.55172,1.26684,8.28
Zach Pascal,5600,IND,FLEX,HOU,17.35132,0.00868,8.68
T.Y. Hilton,6600,IND,FLEX,HOU,22.68812,4.0664,11.96
Jonathan Williams,4200,IND,FLEX,HOU,15.05247,2.19876,7.53
Jordan Wilkins,4000,IND,FLEX,HOU,8.69565,0.00435,4.35
Chester Rogers,3800,IND,FLEX,HOU,10.37481,0.00519,5.19
Marcus Johnson,3400,IND,FLEX,HOU,8.65567,0.00433,4.33
Ashton Dulin,3000,IND,FLEX,HOU,2.07896,0.00104,1.04
Gregory Howell,3000,HOU,FLEX,IND,2.71864,0.00136,1.36
Duke Johnson,3900,HOU,FLEX,IND,17.25137,1.24272,8.63
O.J. Howard,3300,TBB,FLEX,ATL,11.11444,0.00556,5.56
Justin Watson,3000,TBB,FLEX,ATL,1.21939,0.00061,0.61
Scotty Miller,3100,TBB,FLEX,ATL,4.01799,0.00201,2.01
Cameron Brate,3600,TBB,FLEX,ATL,11.63418,0.00582,5.82
Luke Stocker,3100,ATL,FLEX,TBB,5.87706,0.00294,2.94
Christian Blake,3000,ATL,FLEX,TBB,5.53723,0.00277,2.77
Jaeden Graham,3300,ATL,FLEX,TBB,9.03548,0.00452,4.52
Chris Godwin,7200,TBB,FLEX,ATL,35.33145,2.24917,17.71
Breshad Perriman,3200,TBB,FLEX,ATL,10.83458,0.00542,5.42
Jordan Thomas,2800,HOU,FLEX,IND,0.44,0.44,0.44
Carlos Hyde,4800,HOU,FLEX,IND,21.66004,3.83438,12.02
Ronald Jones,4800,TBB,FLEX,ATL,24.24787,3.77243,12.13
Peyton Barber,3800,TBB,FLEX,ATL,8.91554,0.2007,4.46
Mike Evans,7300,TBB,FLEX,ATL,35.82158,4.83537,18.11
Dare Ogunbowale,3200,TBB,FLEX,ATL,11.25437,0.00563,5.63
Cordarrelle Patterson,3000,CHI,FLEX,NYG,5.45727,0.00273,2.73
Anthony Miller,3500,CHI,FLEX,NYG,15.41229,0.00771,7.71
Isaiah McKenzie,3200,BUF,FLEX,DEN,9.23538,0.00462,4.62
Cole Beasley,4400,BUF,FLEX,DEN,21.20939,0.01061,10.61
John Brown,6700,BUF,FLEX,DEN,25.52723,1.36639,12.77
Andre Roberts,3000,BUF,FLEX,DEN,3.69815,0.00185,1.85
Robert Foster,3000,BUF,FLEX,DEN,5.77711,0.00289,2.89
Bo Scarbrough,4200,DET,FLEX,WAS,16.98246,3.27888,8.91
Dawson Knox,3000,BUF,FLEX,DEN,10.5947,0.0053,5.3
Patrick DiMarco,3000,BUF,FLEX,DEN,1.1994,0.0006,0.6
Frank Gore,4100,BUF,FLEX,DEN,12.75362,0.71456,6.38
Diontae Spencer,3000,DEN,FLEX,BUF,1.63918,0.00082,0.82
Fred Brown,3100,DEN,FLEX,BUF,2.57871,0.00129,1.29
Courtland Sutton,6200,DEN,FLEX,BUF,24.76761,0.01239,12.39
Noah Fant,3900,DEN,FLEX,BUF,18.49075,0.00925,9.25
Jeff Heuerman,2500,DEN,FLEX,BUF,3.55822,0.00178,1.78
Devin Singletary,5400,BUF,FLEX,DEN,25.364,4.2976,13.6
Tyler Kroft,2500,BUF,FLEX,DEN,7.7961,0.0039,3.9
Ty Johnson,3700,DET,FLEX,WAS,10.61469,0.2124,5.31
J.D. McKissic,4400,DET,FLEX,WAS,15.7921,0.0079,7.9
Paul Richardson,4000,WAS,FLEX,DET,13.65317,0.00683,6.83
Terry McLaurin,6000,WAS,FLEX,DET,21.76911,0.01089,10.89
Adrian Peterson,4300,WAS,FLEX,DET,15.61219,0.6248,7.81
Trey Quinn,3600,WAS,FLEX,DET,10.65467,0.00533,5.33
Steven Sims,3000,WAS,FLEX,DET,8.25587,0.00413,4.13
Wendell Smallwood,3000,WAS,FLEX,DET,1.352,0.52,1.04
Jeremy Sprinkle,2900,WAS,FLEX,DET,12.03398,0.00602,6.02
Derrius Guice,4700,WAS,FLEX,DET,19.734,3.04612,10.12
Kelvin Harmon,3300,WAS,FLEX,DET,12.03398,0.00602,6.02
Marvin Jones,6100,DET,FLEX,WAS,22.27824,2.18886,11.46
Kenny Golladay,6600,DET,FLEX,WAS,26.02698,2.36964,13.02
Marvin Hall,3000,DET,FLEX,WAS,3.93803,0.00197,1.97
T.J. Hockenson,3400,DET,FLEX,WAS,13.65317,0.00683,6.83
Danny Amendola,4400,DET,FLEX,WAS,18.65067,0.00933,9.33
Logan Thomas,2500,DET,FLEX,WAS,3.11844,0.00156,1.56
Devontae Booker,3000,DEN,FLEX,BUF,2.31884,0.00116,1.16
Tim Patrick,3000,DEN,FLEX,BUF,14.9925,0.0075,7.5
Curtis Samuel,5400,CAR,FLEX,NOS,25.56721,1.89292,12.79
D.J. Moore,6400,CAR,FLEX,NOS,27.76611,1.6668,13.89
J.P. Holtz,2500,CHI,FLEX,NYG,1.248,0.546,0.78
Christian McCaffrey,10500,CAR,FLEX,NOS,40.4448,8.20386,22.98
Donte Moncrief,3000,CAR,FLEX,NOS,1.03948,0.09308,0.52
Reggie Bonnafon,3900,CAR,FLEX,NOS,1.53923,0.00077,0.77
DeAndrew White,3000,CAR,FLEX,NOS,1.87906,0.00094,0.94
Scott Simonson,2600,NYG,FLEX,CHI,2.119,0.815,1.63
Kaden Smith,2500,NYG,FLEX,CHI,6.253,2.405,4.81
Tarik Cohen,4800,CHI,FLEX,NYG,20.34982,2.89112,10.18
David Montgomery,5500,CHI,FLEX,NYG,24.79719,5.36604,13.83
Ryan Nall,3000,CHI,FLEX,NYG,1.83908,0.00092,0.92
Allen Robinson,6500,CHI,FLEX,NYG,27.72726,2.6961,14.19
Javon Wims,3000,CHI,FLEX,NYG,2.67866,0.00134,1.34
Taylor Gabriel,4200,CHI,FLEX,NYG,17.21139,1.26567,8.61
Chris Manhertz,2500,CAR,FLEX,NOS,2.09895,0.00105,1.05
Greg Olsen,4100,CAR,FLEX,NOS,19.53023,0.00977,9.77
Josh Hill,2700,NOS,FLEX,CAR,4.57771,0.00229,2.29
Jared Cook,4500,NOS,FLEX,CAR,20.70964,1.80264,10.36
Krishawn Hogan,3000,NOS,FLEX,CAR,1.67916,0.00084,0.84
Alex Armah,3000,CAR,FLEX,NOS,0.351,0.216,0.27
Phillip Lindsay,5200,DEN,FLEX,BUF,26.02185,4.9525,14.15
Royce Freeman,4500,DEN,FLEX,BUF,17.85107,0.45543,8.93
DaeSean Hamilton,3400,DEN,FLEX,BUF,6.27686,0.00314,3.14
Deonte Harris,3000,NOS,FLEX,CAR,2.13893,0.00107,1.07
Ted Ginn,4000,NOS,FLEX,CAR,16.37181,1.03194,8.19
Alvin Kamara,8200,NOS,FLEX,CAR,40.00648,7.77659,22.03
Jarius Wright,3000,CAR,FLEX,NOS,10.31484,0.00516,5.16
Latavius Murray,6100,NOS,FLEX,CAR,20.96951,0.40911,10.49
Zach Line,3000,NOS,FLEX,CAR,1.27936,0.00064,0.64
Tre'Quan Smith,3400,NOS,FLEX,CAR,9.7951,0.0049,4.9
Michael Thomas,9300,NOS,FLEX,CAR,45.32108,8.6407,24.34
Nyheim Hines,4700,IND,FLEX,HOU,15.73605,2.37558,8.67
Tennessee Titans,3200,TEN,DST,JAC,13.04495,2.30205,7.45
Dallas Cowboys,2300,DAL,DST,NEP,12.9819,1.17066,6.54
Jacksonville Jaguars,2800,JAC,DST,TEN,13.3029,0.82836,7.02
Cincinnati Bengals,2100,CIN,DST,PIT,13.0086,1.53081,6.57
New York Jets,2700,NYJ,DST,OAK,13.51324,0.00676,6.76
Pittsburgh Steelers,4000,PIT,DST,CIN,14.55168,2.56542,8.58
New England Patriots,3300,NEP,DST,DAL,15.03248,1.09792,7.52
Green Bay Packers,2700,GBP,DST,SFO,14.1489,0.00711,7.11
Baltimore Ravens,3400,BAL,DST,LAR,14.5097,0.9698,7.46
Los Angeles Rams,2300,LAR,DST,BAL,12.89355,0.88365,6.45
Philadelphia Eagles,2500,PHI,DST,SEA,13.7931,0.0069,6.9
Seattle Seahawks,2600,SEA,DST,PHI,14.15292,0.00708,7.08
San Francisco 49ers,3200,SFO,DST,GBP,15.29235,0.98685,7.65
Oakland Raiders,3600,OAK,DST,NYJ,14.43896,1.80184,8.08
Washington Redskins,3000,WAS,DST,DET,12.76646,0.90552,6.86
Miami Dolphins,2000,MIA,DST,CLE,13.41329,0.00671,6.71
Cleveland Browns,3800,CLE,DST,MIA,18.10704,2.13024,9.51
Atlanta Falcons,3500,ATL,DST,TBB,14.35282,1.08418,7.18
Tampa Bay Buccaneers,2200,TBB,DST,ATL,12.55372,0.00628,6.28
Houston Texans,2800,HOU,DST,IND,15.0183,1.76638,8.14
New York Giants,2900,NYG,DST,CHI,13.25337,0.00663,6.63
Chicago Bears,3700,CHI,DST,NYG,14.82278,2.6137,8.86
Buffalo Bills,3400,BUF,DST,DEN,15.85616,2.8024,9.04
Detroit Lions,3100,DET,DST,WAS,13.44024,2.36808,7.92
Denver Broncos,2400,DEN,DST,BUF,14.71296,0.97776,7.76
New Orleans Saints,3300,NOS,DST,CAR,17.1914,1.1868,8.6
Carolina Panthers,2200,CAR,DST,NOS,13.11344,0.00656,6.56
Indianapolis Colts,2600,IND,DST,HOU,13.49325,0.9585,6.75
